word,rating
barrel,1.695652174
barrels,2.375
barren,2.380952381
barrier,2.782608696
barriers,2.461538462
barring,2.086956522
barrow,2.055555556
bars,1.545454545
bartender,1.45
barter,2.086956522
basalt,2.833333333
base,1.875
baseball,1.875
based,1.652173913
baseless,2
baseline,2.24
basement,2.291666667
bases,2.117647059
bash,1.5
basic,1.833333333
basically,2.5
basics,2
basil,2.75
basin,1.909090909
basing,2.526315789
basis,1.916666667
basket,1.625
basketball,1.869565217
baskets,2.12
basking,2.4
bass,3
basses,2.47826087
basset,2.208333333
bast,1.789473684
bastard,1.807692308
bastards,1.961538462
bastion,3.869565217
bat,1.307692308
batch,2.666666667
bath,1.636363636
bathe,2.695652174
bathed,3
bathing,2.423076923
bathroom,2.458333333
bathrooms,1.869565217
baths,2.173913043
bathtub,2.086956522
batman,1.636363636
baton,2.37037037
bats,1.041666667
battalion,3.96
batter,2.130434783
battered,2.333333333
batteries,2.217391304
battering,1.875
battery,1.409090909
batting,1.5
battle,1.888888889
battlefield,2
battleground,2.153846154
battles,1.75
battleship,2.590909091
battling,2.181818182
bauble,3.526315789
bay,1.321428571
bayonet,3.846153846
bayou,4.916666667
bays,1.642857143
bazaar,3.181818182
bazooka,2.428571429
be,1.625
beach,2.461538462
beaches,2.16
beacon,3.130434783
bead,2.230769231
beads,2.25
beagle,3.166666667
beak,2.041666667
beaker,1.9375
beam,1.653846154
beaming,2.428571429
beams,1.863636364
bean,1.75
beans,1.833333333
bear,1.857142857
bear's,2.625
beard,2.272727273
bearded,2.041666667
beards,1.9375
bearer,2.217391304
bearing,2.217391304
bearings,2.625
bearish,2.5
bears,2.454545455
beast,2.476190476
beasts,2.416666667
beat,2.235294118
beaten,2
beating,2.192307692
beatings,2.695652174
beats,2.083333333
beau,4.333333333
beauties,3.041666667
beautiful,2.523809524
beautifully,3.576923077
beauty,2.916666667
beaver,2.84
became,1.958333333
because,3.0625
beck,2.043478261
become,2.166666667
becomes,2.115384615
becoming,2.217391304
bed,1.347826087
bedding,1.761904762
bedroom,1.481481481
bedrooms,1.954545455
beds,1.166666667
bedside,1.76
bedtime,1.652173913
bee,1.333333333
beech,2.652173913
beef,1.333333333
been,2.588235294
beep,1.56
beeps,1.96
beer,1.571428571
beers,1.444444444
bees,1.592592593
beet,1.6875
beetle,1.833333333
beetles,2.526315789
before,1.80952381
beforehand,1.695652174
beg,1.545454545
began,1.285714286
beggar,2.391304348
beggars,2.608695652
begged,1.80952381
begging,1.925925926
begin,2.307692308
beginner,2.32
beginner's,2.88
beginners,2.44
beginning,2.571428571
beginnings,2.173913043
begins,2.047619048
begs,1.357142857
begun,1.62962963
behalf,2.764705882
behave,2.130434783
behaved,2.208333333
behaves,2.481481481
behaving,2.444444444
behavior,2.888888889
behavioral,3.153846154
behaviors,2.227272727
behind,2.125
behold,2.15
beholder,1.944444444
beige,4.12
being,2.545454545
beings,2.04
belief,2.952380952
beliefs,2.647058824
believable,2.636363636
believe,2.925925926
believed,2.444444444
believer,2.307692308
believers,2.5
believes,2.888888889
believing,2.791666667
belittle,2.230769231
bell,1.086956522
belle,2.925925926
belligerent,3.590909091
bellows,2.181818182
bells,1.25
belly,1.56
belong,1.916666667
belonged,1.833333333
belonging,2.208333333
belongings,2.461538462
belongs,1.807692308
beloved,2.416666667
below,1.913043478
belt,1.571428571
belts,1.307692308
beltway,1.8125
bench,2.083333333
benches,2.727272727
benchmarks,1.653846154
bend,1.4
bending,1.583333333
bends,1.48
beneath,2.708333333
beneficial,2.925925926
beneficiaries,3.791666667
beneficiary,3.8
benefit,1.961538462
benefited,2.434782609
benefits,2.16
benevolent,3.083333333
benign,4.75
bent,2.142857143
beret,3.869565217
berg,1.434782609
berries,1.818181818
berry,1.48
berserk,3.607142857
berth,2.5
beside,2
besides,2.074074074
best,1.5
bestiality,3.619047619
bestowed,3.227272727
bet,1.739130435
beta,2.80952381
betray,2.136363636
betrayal,2.136363636
betrayed,1.818181818
bets,1.47826087
better,1.388888889
betterment,2.65
betting,1.857142857
between,2.333333333
beverage,2.2
beverages,2.086956522
beware,2.074074074
bewildered,2.48
beyond,2.681818182
bias,2.357142857
biases,3.107142857
bib,1.52173913
biblical,1.84
bibliographies,3.75
bibliography,3.115384615
bickering,2.173913043
bicycle,3.208333333
bicycles,3.291666667
bid,1.391304348
bidder,1.592592593
bidders,2.52173913
bidding,1.590909091
bids,1.086956522
big,1.318181818
bigger,1.772727273
biggest,1.642857143
bigot,2.652173913
bigoted,3.583333333
bigots,2.708333333
bike,1.619047619
bikini,2.913043478
bilateral,2.722222222
bile,2.28
bilingual,3.181818182
bill,1.037037037
billboard,2
billboards,2.863636364
billed,2.25
billing,1.576923077
billion,2.130434783
billions,2.083333333
bills,1.352941176
bimonthly,3.227272727
bin,1.714285714
binary,2.291666667
bind,1.833333333
binder,1.791666667
bindery,2.666666667
binding,2.272727273
binds,1.85
bing,1.769230769
bingo,1.826086957
binoculars,2.714285714
bins,1.173913043
biochemical,2.857142857
biochemistry,3.269230769
biographical,3.291666667
biography,2.523809524
biological,3.444444444
biologically,2.608695652
biologist,3.043478261
biologists,2.807692308
biology,3.090909091
bionic,2.363636364
biosphere,3.541666667
biotechnology,3.15
bipartisan,2.454545455
birch,2.192307692
bird,1.730769231
bird's,1.772727273
birdie,2.272727273
birds,1.958333333
birth,1.666666667
birthday,2.25
birthplace,2.153846154
birthright,2.782608696
births,2.12
biscuit,3.333333333
biscuits,3.458333333
bisexual,2.130434783
bisexuality,2.818181818
bishop,2.814814815
bishops,3
bison,2.296296296
bit,1.37037037
bitch,2.307692308
bite,1.464285714
bites,1.875
biting,1.956521739
bits,1.222222222
bitten,2.037037037
bitter,1.583333333
bitterly,2.304347826
bitterness,1.882352941
biweekly,2.043478261
biz,1.777777778
bizarre,3.043478261
black,1.80952381
black's,1.304347826
blackbird,1.541666667
blackboard,2.782608696
blacked,2.217391304
blackened,2.260869565
blackjack,1.6
blacklist,1.956521739
blackmail,2.869565217
blackness,2.476190476
blackout,1.380952381
blacks,1.476190476
blacksmith,1.791666667
bladder,1.583333333
blade,1.592592593
blades,1.791666667
blah,1.636363636
blame,1.791666667
blamed,1.84
blaming,2.071428571
bland,1.611111111
blank,1.523809524
blanket,1.769230769
blankets,1.821428571
blanks,1.962962963
blasphemous,4.75
blasphemy,4.416666667
blast,1.130434783
blasted,2
blasting,2.136363636
blasts,1.95
blatant,2.384615385
blather,2.739130435
blaze,1.576923077
blazer,2.176470588
blazing,2.071428571
bleach,2.818181818
bleak,2.461538462
bled,1.695652174
bleed,1.791666667
bleeding,1.583333333
bleeds,1.695652174
blend,1.416666667
blended,2.142857143
blender,1.642857143
blending,1.590909091
blends,1.842105263
bless,1.208333333
blessed,1.791666667
blessing,1.608695652
blessings,1.666666667
blew,1.782608696
blight,2.9
blind,1.916666667
blinded,2.434782609
blindfold,2.041666667
blindfolded,2.583333333
blinding,1.695652174
blindly,1.727272727
blindness,1.769230769
blinds,2
blink,1.625
blinked,2.636363636
blinking,1.5
bliss,1.2
blissful,1.95
blister,1.933333333
blisters,2.315789474
blitz,1.625
blizzard,2.041666667
bloat,1.772727273
bloated,2.208333333
blob,1.444444444
block,1.8
blockade,1.7
blockbuster,1.153846154
blocked,1.409090909
blocking,1.785714286
blocks,1.62962963
bloke,2.782608696
blond,1.458333333
blonde,2.583333333
blondes,2.111111111
blood,2.272727273
blooded,2.476190476
bloodlust,2.347826087
bloodshed,2
bloodshot,2.434782609
bloodstream,1.913043478
bloody,2
bloom,1.954545455
blooming,1.954545455
blooms,1.846153846
blossom,2.058823529
blossoms,2.304347826
blot,1.782608696
blotter,2.090909091
blouse,2.791666667
blow,1.722222222
blower,1.607142857
blowfish,2.125
blowing,1.8
blown,1.875
blowout,2.043478261
blows,1.384615385
blue,2.153846154
blueprint,2
blueprints,2.347826087
blues,2.142857143
bluff,1.833333333
blunder,2.375
blunders,1.6875
blunt,1.05
bluntly,1.791666667
blur,2
blurb,1.851851852
blurred,2.181818182
blurry,1.653846154
blush,2.409090909
blushed,1.954545455
blushing,2.652173913
boa,2.590909091
boar,2.727272727
board,2.954545455
board's,1.913043478
boarded,2.545454545
boarder,1.8125
boarding,2.8
boards,2.962962963
boardwalk,2.625
boast,2.043478261
boasting,2.789473684
boasts,2.476190476
boat,2.6
boating,2.16
boats,1.64
bob,2.086956522
bobbing,2.041666667
bock,1.739130435
bod,1.714285714
bode,2.545454545
bodies,2.142857143
bodily,1.869565217
body,1.92
body's,2.08
bodybuilding,2.375
bodyguard,2
bog,1.260869565
bogged,2.217391304
bogus,2
boil,2
boiled,2.086956522
boiler,2.869565217
boilers,2.333333333
boiling,2.125
boils,2.333333333
bold,1.333333333
boldly,2
bolo,2.16
bolster,2.391304348
bolt,1.666666667
bolted,1.173913043
bolts,1.375
bomb,2.388888889
bombardment,2.913043478
bombed,2.818181818
bomber,2.125
bombers,2.703703704
bombing,2.555555556
bombings,3.238095238
bombs,2.608695652
bonanza,3.047619048
bond,1.333333333
bondage,2.178571429
bonded,2.363636364
bonding,1.473684211
bonds,2
bone,1.166666667
bonehead,2.136363636
boner,1.678571429
bones,2.136363636
bong,1.76
bongo,1.875
bonkers,1.952380952
bonnet,2.142857143
bonny,2.45
bonsai,4.041666667
bonus,1.583333333
boo,1.647058824
boob,1.772727273
booby,1.884615385
boogie,2.384615385
book,1.708333333
book's,1.363636364
booked,1.791666667
booker,1.857142857
booking,1.565217391
bookings,2.166666667
bookkeeping,1.909090909
booklet,1.6
booklets,2.304347826
bookmark,1.615384615
books,1.823529412
bookshelf,2.04
bookshop,1.909090909
boom,1.739130435
boomerang,2.083333333
booming,1.826086957
boon,1.56
boost,1.703703704
boosted,1.954545455
booster,1.740740741
boosting,1.625
boot,1.833333333
booted,1.666666667
booth,1.678571429
booths,2
bootleg,1.541666667
boots,1.454545455
booze,2.173913043
bop,1.130434783
border,1.444444444
bordered,2.5
bordering,2.375
borderline,1.590909091
borders,1.36
bore,2.125
bored,1.8
boredom,2.217391304
boring,1.952380952
born,1.444444444
borne,2.458333333
borough,3.80952381
borrow,2.037037037
borrowed,2.5
borrowing,2.85
borrows,2.869565217
bosom,3.173913043
boss,2
bosses,1.538461538
botanical,2.653846154
botany,2.347826087
both,1.708333333
bother,2.4
bothered,2.555555556
bothering,2.392857143
bothers,2.045454545
bothersome,2.19047619
bottle,2.045454545
bottled,2.24
bottleneck,1.75
bottles,1.678571429
bottling,2.619047619
bottom,1.961538462
bottomless,2.142857143
bottoms,1.434782609
bought,3.956521739
boulder,2.08
boulevard,4.125
bounce,2.62962963
bounced,2.08
bouncing,2.3
bouncy,3.086956522
bound,2.958333333
boundaries,2.958333333
boundary,2.6
bounded,2.391304348
bounding,2.956521739
boundless,2.541666667
bounds,2.434782609
bounty,1.884615385
bouquet,4.423076923
bourbon,3.576923077
bourgeois,5.043478261
bourgeoisie,5.380952381
bout,2.090909091
boutique,4
bouts,2.583333333
bovine,2.636363636
bow,1.916666667
bowed,2.68
bowel,2.380952381
bowels,2.347826087
bower,2.125
bowers,2.375
bowing,2.956521739
bowl,2.153846154
bowler,2.230769231
bowling,2.416666667
bowls,2.35
bowman,1.625
bows,1.904761905
box,2.285714286
boxed,2.074074074
boxer,1.333333333
boxes,1.576923077
boxing,1.615384615
boy,1.260869565
boy's,2.083333333
boycott,2
boyfriend,2.076923077
boyhood,2.086956522
boyish,2.260869565
boys,1.428571429
bra,1.62962963
brace,1.96
bracelet,3.047619048
braces,2.222222222
bracket,1.5
brackets,2.16
brag,1.777777778
bragging,1.583333333
braid,1.857142857
braided,2.3
braille,4.409090909
brain,1.705882353
brain's,2.380952381
brains,2.321428571
brainstorm,2.608695652
brainwash,1.923076923
brainwashing,1.692307692
brake,1.678571429
brakes,1.64
brambles,1.75
bran,1.869565217
branch,2.041666667
branches,1.909090909
branching,1.826086957
brand,1.791666667
branded,1.958333333
brands,1.88
brandy,2.090909091
brass,2.041666667
brat,1.913043478
brave,1.956521739
bravery,1.869565217
braves,1.954545455
bravo,1.692307692
brawl,2.72
bray,1.708333333
breach,2.25
bread,2.208333333
breadth,3.652173913
break,2.260869565
breakage,2.409090909
breakaway,2.590909091
breakdown,1.826086957
breaker,1.833333333
breakers,2.125
breakfast,2.681818182
breakfasts,2.125
breaking,2.111111111
breakout,1.954545455
breaks,2.52173913
breakthrough,2.923076923
breakthroughs,3.095238095
breakup,1.611111111
breast,2.952380952
breastfeed,2.95
breasts,2.461538462
breath,2.37037037
breathe,3.296296296
breathed,2.666666667
breathes,2.454545455
breathing,2.535714286
breathless,2.818181818
breaths,2.666666667
breathtaking,3.227272727
bred,1.625
breech,2.571428571
breed,1.761904762
breeder,2.083333333
breeding,1.727272727
breeds,1.653846154
breeze,2.16
brethren,3.416666667
brevity,2.178571429
brew,1.666666667
brewed,2.1
brewers,2.48
brewery,3.043478261
brewing,2.5
bribe,1.76
bribery,3.045454545
bribes,2.608695652
brick,1.608695652
bricks,1.541666667
bridal,2.52173913
bride,1.642857143
brides,1.652173913
bridesmaids,2.6
bridge,3
bridges,2.458333333
bridle,2.947368421
brief,2.428571429
briefcase,2.761904762
briefed,3.173913043
briefing,2.380952381
briefly,2.739130435
briefs,2.166666667
brig,1.608695652
brigade,3.25
brigades,3.260869565
bright,2.666666667
brighter,2.6
brightest,3.727272727
brightly,3.086956522
brightness,3.28
brilliance,2.615384615
brilliant,2.307692308
brilliantly,2.428571429
brim,1.6875
brimstone,2.285714286
brindle,2.913043478
brine,1.944444444
bring,1.5
bringing,1.842105263
brings,1.260869565
brink,1.95
brittle,1.869565217
broad,2.458333333
broadcast,2.7
broadcaster,2
broadcasters,2.55
broadcasting,2.043478261
broadcasts,2.25
broaden,3
broader,2.826086957
broadest,2.458333333
broadly,2.346153846
broccoli,2.789473684
brochure,4.416666667
brochures,3.782608696
broke,1.777777778
broken,1.851851852
broker,2.086956522
brokerage,2.75
brokers,1.962962963
bronco,1.761904762
broncos,2.652173913
bronze,2.074074074
brood,2.157894737
brook,1.75
brooks,1.518518519
broom,2.095238095
broth,1.956521739
brothels,2.5625
brother,2.041666667
brother's,2.35
brotherhood,1.333333333
brothers,1.833333333
brought,4.086956522
brow,1.954545455
brown,1.961538462
brown's,2.52173913
brownie,2.384615385
browning,2.7
browse,2.541666667
browsing,2.08
bruise,3.136363636
bruised,2.739130435
bruises,3.043478261
brunette,3
brunt,1.958333333
brush,1.625
brushed,2.222222222
brushes,1.833333333
brushing,2.130434783
brutal,1.538461538
brutality,2.04
brute,2
bubble,1.615384615
bubbles,2.454545455
bubbling,1.785714286
buck,1.347826087
bucked,2.304347826
bucket,1.545454545
buckets,2.304347826
bucking,2.363636364
buckle,1.925925926
buckles,2.260869565
bucks,2.095238095
bud,1.217391304
buddies,2.2
budding,2
buddy,1.62962963
budge,2.304347826
budget,2.928571429
budgetary,3
budgeting,2.434782609
